trial,ate,se,bal,ss,ess
158,-0.37271701331054974,0.09421072310641554,0.003171910174581694,421.0,279.7747392436116
159,-0.41221927863738106,0.10872694701894836,0.0066189367166648375,319.0,187.62301213144747
160,-0.393627429220496,0.10180333338077681,0.006690943361402159,395.0,257.4410349440032
161,-0.4132455662234982,0.10746070220998483,0.005650084840407479,375.0,235.59783739532605
162,-0.43440897499301734,0.10626087215383737,0.006116209296566065,359.0,231.9661517553023
163,-0.4256961542880111,0.10530099826699856,0.004373232104085017,384.0,228.26138753411018
164,-0.3584924708038604,0.11372263934598359,0.005801565213819126,336.0,207.44448003486121
165,-0.44216644719458564,0.13124524396519424,0.014918937935302575,309.0,192.10399210490434
166,-0.44197186222313434,0.11253121034847899,0.005107336325798657,356.0,217.86780504857518
167,-0.37991831153708544,0.11191233804854557,0.0062776658189301815,355.0,223.00391585177147
168,-0.4190395495557815,0.11985454661644841,0.007310074201193694,313.0,182.75576791724902
169,-0.42871335731702453,0.10121956200727465,0.005703126668915259,379.0,251.2976178859097
170,-0.38981196709462296,0.1326785276876173,0.02578634599991432,278.0,171.92901228377792
171,-0.41677603427287124,0.11453054666135296,0.009581709280269126,344.0,228.6415259401007
172,-0.41458411559783626,0.1142938756878818,0.004485503466037807,363.0,228.86569814229767
173,-0.4113082874260199,0.10024305911935223,0.006060873904868447,389.0,258.67607793311885
174,-0.4442079054995913,0.11004946442394681,0.009267712427070566,354.0,216.32366826102714
175,-0.43674702349842054,0.12329973952962003,0.01571651097268262,309.0,194.09490870773817
176,-0.42150315198222676,0.11500379734859549,0.009053004475428492,358.0,232.9421996949181
177,-0.3579610526170742,0.11485658472825325,0.013376610028727948,333.0,217.27779558946241
178,-0.3596251732514344,0.11120118820264056,0.007034592929536706,364.0,242.08602442727553
179,-0.4195525913391873,0.11015529395719365,0.009602819288358332,347.0,217.62129202763043
180,-0.44889680245717534,0.0921721830654121,0.005588676213753136,400.0,255.4738278412487
181,-0.47003665684323614,0.1283317506098073,0.03876132428011702,328.0,223.08244139243314
182,-0.3379503888290336,0.11487642428449038,0.00461827458215027,389.0,254.41033391634292
183,-0.42342446910518117,0.136297291147537,0.016350080693324383,325.0,204.52045967695244
184,-0.4997192873266698,0.11074482462294047,0.007060055963067079,360.0,221.58269459422408
185,-0.4250711701114085,0.1140162724821111,0.006470263447537254,347.0,222.86194530983374
186,-0.39771099728559944,0.11943619935128681,0.005763656763139056,372.0,240.69409302450072
187,-0.3879625313613877,0.09464617661373897,0.004005243442407974,406.0,271.68405391827827
188,-0.3480301866469815,0.11041958967804463,0.005871663994909835,337.0,206.49513226512428
189,-0.426438679200456,0.11743851965335189,0.007999516681981792,340.0,207.04867555630608
190,-0.4673469328470885,0.11417498976531333,0.005618351320054239,341.0,217.06638517580137
191,-0.35337010597747964,0.11731913112700099,0.0067608282093969,333.0,193.737631981565
192,-0.3950975340880003,0.14892462297151732,0.037887947353342166,272.0,171.61588246092057
193,-0.34304400858800177,0.1137657496140455,0.006486970100906196,343.0,215.5581712795642
194,-0.398877467360661,0.11394653191903895,0.006970783498494575,339.0,202.44307309226753
195,-0.3696501180329088,0.10334635818298592,0.004507607057239683,390.0,257.96476040894186
196,-0.3658224683987772,0.13147928654437793,0.014973086245777019,356.0,253.02601179442496
197,-0.5013972376170082,0.10704231628502307,0.008732419352177593,351.0,236.37302085109326
198,-0.44880058365196573,0.10512167715704417,0.005097269255599171,363.0,236.94322579968303
199,-0.4346415479511365,0.1138760815993313,0.005756156162521984,314.0,201.124082574383
200,-0.42706394627678135,0.130892317340018,0.009482267283227706,323.0,204.2944934761008
201,-0.5058854130827446,0.10920034265959211,0.004717247053603165,369.0,248.99658658602496
202,-0.37553316487853383,0.09755687179743748,0.004019412392666833,429.0,293.691218093262
203,-0.39760480114971664,0.10482607435147946,0.005059786025590178,403.0,274.0167892572017
204,-0.3305660550633749,0.10585495516745179,0.0046502455742377605,390.0,245.58158965765836
205,-0.4381963329818781,0.11064348883448173,0.0072865456124654926,327.0,196.13079663863772
206,-0.39495744630739615,0.1168444847065636,0.010658372712612498,371.0,242.89899506015715
207,-0.47333469472507517,0.09716934813167577,0.0037844903371109548,405.0,271.5067684594114
208,-0.3695047502770974,0.14177852180621753,0.049085524344963445,328.0,223.8530664798887
209,-0.3795336894708119,0.13770451463153824,0.03255820568257653,326.0,214.0513743592024
210,-0.41021409599129655,0.10814985429594524,0.004883520442422391,380.0,247.54686224370732
211,-0.3861168380536206,0.11481148852307156,0.010540574227194526,358.0,232.89134970703378
212,-0.42419464850111055,0.1251604471857669,0.013759718024369708,324.0,191.09850564441547
213,-0.48046231470210454,0.10474906844863585,0.0038778026837378494,370.0,232.0993093694815
214,-0.3641473055784301,0.10167681334513695,0.004702453970653021,375.0,234.45283462198893
215,-0.44862435536153056,0.10379610538744104,0.003967382428743603,390.0,257.32072520097256
216,-0.4244131946210743,0.09717597575824696,0.004787653239617622,400.0,258.39531851902376
217,-0.47983404389068873,0.11762557908026174,0.009232523237480963,322.0,205.01496047035891
218,-0.4478201427222124,0.10279413497979614,0.004743251413379657,376.0,225.26682739108492
219,-0.3566655345157246,0.11535363591820942,0.006732748215623231,322.0,198.05227173378427
220,-0.33760379889589665,0.12236179093231651,0.016304773204415403,322.0,204.59347449277055
221,-0.4326174903867872,0.09432417848292264,0.004123182974419114,390.0,256.2682756090944
222,-0.4396110143464145,0.10815420539764166,0.004776521915174107,383.0,259.3803201887726
223,-0.4118004942006719,0.10307208042149411,0.0036234339936552073,398.0,260.87469353112033
224,-0.42478082885486357,0.10288760631289055,0.00486945948675565,407.0,261.508254962059
225,-0.42720057191414673,0.1288372962343696,0.012423399026267084,300.0,186.333285223011
226,-0.3753484445245543,0.10360158513178769,0.006668530385045649,382.0,244.3990859036362
227,-0.4637229314481939,0.11888916278031668,0.012396442755150642,330.0,215.30772467887624
228,-0.39392877331306986,0.11051590123224984,0.0038943104399999577,363.0,235.86011440005893
229,-0.4028953011691696,0.10475243406236617,0.00612995673748714,363.0,238.18301867692236
230,-0.47072002016812053,0.11356833414360312,0.00713955047050982,341.0,212.8385382666027
231,-0.38782416355463356,0.0997415588819854,0.004786204853330856,377.0,232.3233906139106
232,-0.3577316067661851,0.0927646309916502,0.002914029607403276,429.0,281.9168759943653
233,-0.44973976562591655,0.10341498633139819,0.003958165796442304,426.0,277.7851889209193
234,-0.4403826081433633,0.1248780876897494,0.045189970597030026,292.0,187.65267455233715
235,-0.42138512729680855,0.10888694585700369,0.006349418465662666,369.0,227.7597688643394
236,-0.4332011620488374,0.137632817104542,0.0231538730911258,301.0,191.26240110673243
237,-0.4133714398579138,0.10604204995775118,0.006403424720673714,379.0,235.47514428095468
238,-0.4045967256890135,0.1318239024170695,0.01748892414432313,291.0,189.27065307456246
239,-0.38644824607306516,0.10808829727779232,0.007416037486681616,369.0,228.40925008262786
240,-0.4174300336827361,0.13161432607194556,0.02369972353842081,332.0,226.16945750082047
241,-0.3767302622534774,0.10838847096583182,0.012060928615048353,358.0,239.07361212043804
242,-0.42010012928886376,0.11750165716162986,0.01282757439491704,306.0,184.10413076315712
243,-0.4054101276785782,0.10168035192203681,0.006028403281991263,354.0,229.4409508159465
244,-0.3824588344361102,0.10183734932838671,0.005574226069228299,381.0,238.34544840945915
245,-0.405019227726755,0.13074824695943735,0.01829352828844225,325.0,202.7356356875691
246,-0.36666427633171894,0.11576054643157672,0.007384311304465955,341.0,216.20230591930485
247,-0.49061721546722303,0.10461787782183642,0.005136739476977501,380.0,245.78866333920772
248,-0.3908682818201621,0.11050859361888135,0.007016180700937598,363.0,225.5202168215184
249,-0.39001389699171973,0.11928719376734676,0.014201209869459944,326.0,207.03205116920748
250,-0.3437430561995969,0.10629296409650775,0.004417532985655404,383.0,234.60449167764642
251,-0.37879587610365206,0.11670844123472605,0.005871541927449022,322.0,194.89691537200946
252,-0.3342197299245111,0.10796961018705638,0.006167029941664395,372.0,230.92086697852403
253,-0.3206323723947708,0.09893041194032104,0.004448211161221169,390.0,264.9300948363697
254,-0.4388438923690905,0.11088602382756585,0.007016419123691095,326.0,204.81244446080814
255,-0.3821374579252348,0.10933291181366678,0.004884065302240231,384.0,246.01832828808983
256,-0.44912286955214364,0.11070549561663104,0.007367638045843835,369.0,236.8354418629656
257,-0.3689398946737308,0.11098795991916328,0.008725898887919125,337.0,220.43082863799387
258,-0.34780955084129594,0.10173062736050305,0.006444859681704484,387.0,253.61015364631731
259,-0.3671862935555201,0.12996843233701616,0.025036205494769075,267.0,168.57588233331194
260,-0.39898029835348403,0.11050959981805113,0.005295618971282361,368.0,232.7202508729424
261,-0.4090882438818486,0.11375088460172797,0.0053709606715658395,369.0,253.38588790351963
262,-0.3853044699891699,0.1075114548120658,0.0061484388013209644,343.0,217.60763048299748
263,-0.42796615468723775,0.11013102080058242,0.008331984669605046,378.0,252.23257517528418
264,-0.3829203444681051,0.09709308727852854,0.004472360138216226,398.0,246.9048609092583
265,-0.37224896475350366,0.10291493683167424,0.003749972484929392,406.0,244.92893270044732
266,-0.3432262908967152,0.1106058308711397,0.005801692339304757,362.0,231.2617851039857
267,-0.3238932678754942,0.10247909223261227,0.005391314994516646,361.0,226.8609877793032
268,-0.4203406752784762,0.1208010876559098,0.017017653570359115,324.0,199.41586799198774
269,-0.3540690417402632,0.10502984132965952,0.004263891401147449,368.0,238.95047580710371
270,-0.3492735387944559,0.11055285391077734,0.004446528948796621,374.0,229.7132328050028
271,-0.43924101229771795,0.1269097305835505,0.02282907572101009,351.0,219.7194376959147
272,-0.36987171789875983,0.12647405825324662,0.007893496528038857,348.0,215.67993958692693
273,-0.42308274551411795,0.1047254313278962,0.006427683121232728,383.0,242.5267890572216
274,-0.35009939395240464,0.09729936625598647,0.003354327484586092,429.0,299.8891739940053
275,-0.43785560643584853,0.1377004499706444,0.03378905161540972,305.0,191.24508979136044
276,-0.4211848533847573,0.09922322178943459,0.005424442042572358,396.0,256.47241295687405
277,-0.4020262641922234,0.10714157921955479,0.0059745497871874,358.0,226.18225023309554
278,-0.3867653005619123,0.09913653073244527,0.005671334603407149,376.0,238.32135062369872
279,-0.3933484819593618,0.09327437726888312,0.0042049716965474335,412.0,271.5805151046355
280,-0.481710435261272,0.12167498324651195,0.006279231368747684,338.0,216.27712308992875
281,-0.32575996293148135,0.11684673614883281,0.016627877519723402,283.0,177.3656753436727
282,-0.39702469892284853,0.10691381874228732,0.0041557794326917445,346.0,214.2795689045657
283,-0.35565838064777244,0.13070598182026205,0.03128721650562359,310.0,194.82612513654138
284,-0.3713574940621118,0.1020181641682861,0.0046332285109746225,382.0,236.7969136151579
285,-0.3901600334297677,0.106289676917436,0.004437874472777894,399.0,261.1676707805316
286,-0.3880216199725419,0.10569237122531083,0.0053645933535160385,364.0,219.13482097832406
287,-0.4159460449115464,0.09893262359465864,0.005827269969838295,393.0,248.68502279234758
288,-0.34191143703754046,0.10734096448848639,0.008082057047644697,355.0,232.47137630344645
289,-0.4117180576176702,0.10522057990535301,0.010172008067990864,365.0,245.5655061146917
290,-0.39673452012267907,0.11776143557553571,0.00731569412569581,342.0,199.93940869911228
291,-0.3479649604362933,0.11532650021604583,0.006517528514665955,359.0,242.04064657853414
292,-0.4499095181131936,0.11432515639507197,0.006037502524959275,325.0,205.51690913111622
293,-0.41197426260991366,0.10745961397028898,0.005615949179557113,380.0,249.85171496761853
294,-0.4269394172606287,0.11514354550851882,0.010044551266864477,377.0,258.0358050944591
295,-0.41328475559413436,0.0943057137776296,0.0038309504444227547,421.0,283.9237058441395
296,-0.33048747384786026,0.12469771143120448,0.01140570152678957,351.0,214.7900248668918
297,-0.42942018454330677,0.11710791211925473,0.009667915644359149,317.0,203.62843158305634
298,-0.3872930904543215,0.11016072587703912,0.006202375846058663,345.0,219.3818221780902
299,-0.4769277314777032,0.108562168002061,0.00789236827558412,365.0,242.18563878289672
300,-0.4043765135844164,0.10993427072397127,0.006201500340248715,390.0,237.17012765041466
301,-0.39620205324810076,0.1170201009652602,0.007402078173907862,356.0,214.84299558829366
302,-0.4227918105964652,0.1356206420682288,0.03436481799295463,328.0,211.86530252620489
303,-0.44704226643430545,0.11142822916951184,0.008313860632559135,344.0,226.847256209911
304,-0.29482560639873157,0.10131134969039605,0.005047017741159048,360.0,231.25288717524128
305,-0.3848868504636811,0.10300211650254988,0.0038527109444430525,391.0,249.5538585607049
306,-0.3971910486306611,0.11766098838790032,0.012645426819365022,347.0,215.40438813089835
307,-0.36780511972192587,0.11624084282438867,0.010210604155246593,345.0,227.16444468115589
308,-0.3140239586760072,0.10284038050597204,0.00585268310019331,367.0,242.6858417870563
309,-0.40495717200657566,0.1136875302506101,0.008359565219339025,360.0,232.73586566974214
310,-0.3552293895639296,0.1435702712188951,0.016688249432445325,310.0,184.6677525647816
311,-0.40825488304026036,0.11626951594835422,0.006480826613276882,358.0,219.58132237005242
312,-0.43445763881682975,0.11242376341183058,0.005083541562152848,360.0,234.5301770524855
313,-0.3540592206639035,0.09894004490794284,0.004314873624115791,410.0,277.7677110980728
314,-0.47837018372369444,0.12201371152587484,0.011544724562946656,343.0,206.97825199571238
315,-0.31439613502129626,0.10867572663318044,0.004807305724023689,404.0,273.85792860428944
316,-0.33683699186989147,0.11057071983307241,0.005701521760885238,373.0,249.1716568295769
317,-0.45716104458146,0.10968436102822131,0.01001172573216935,342.0,209.80116780247744
318,-0.4216581400128603,0.14884686450214746,0.07570978270876638,291.0,191.0634340065347
319,-0.39108471353365104,0.09760742737604237,0.007184628198928463,380.0,259.3362444312385
320,-0.3819757745469561,0.11011807559478626,0.007806225433886671,351.0,229.88296531145926
321,-0.3319382301659699,0.09087506787173234,0.003309223199872811,423.0,286.7291337368058
322,-0.3975930784795354,0.11480638905370678,0.009312028548006317,342.0,221.25832321895226
323,-0.4741167483410713,0.11959294788769982,0.018123315632793905,324.0,213.004704308024
324,-0.40668565758045716,0.1086687225325965,0.007987671921650202,395.0,269.3503206820056
325,-0.41324973550051736,0.14689917043830503,0.04081315034798846,351.0,217.6928898930706
326,-0.36665086387818135,0.09801534009016631,0.006717931741099056,372.0,230.80601142798344
327,-0.3968124684834424,0.11701130018524336,0.020188232841996553,365.0,251.50415597275372
328,-0.37104095448673036,0.10366214941522249,0.007710031767316547,363.0,232.30393581810512
329,-0.42909037316940335,0.11142532524240223,0.007859258751761994,356.0,212.66688053616062
330,-0.41792471932235964,0.09677057753912958,0.0038114573771956457,399.0,255.24627804477856
331,-0.35646543721109536,0.08872792042929323,0.0031323969317300776,440.0,309.70224265749596
